2019-05-12 02:52:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79872/50151
2019-05-12 02:53:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/55594
2019-05-12 02:54:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/61388
2019-05-12 02:54:39 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n_w2 31 31
2019-05-12 02:55:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/49351
2019-05-12 02:56:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/54826
2019-05-12 02:57:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/60590
2019-05-12 02:58:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/46638
2019-05-12 02:59:10 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Mizuno at 0_ados_city_s 17 74
2019-05-12 02:59:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/52861
2019-05-12 03:00:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/58303
2019-05-12 03:01:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/44765
2019-05-12 03:02:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/50246
2019-05-12 03:03:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/55979
2019-05-12 03:04:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/47058
2019-05-12 03:05:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/52956
2019-05-12 03:06:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/58270
2019-05-12 03:07:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/44346
2019-05-12 03:08:11 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_orril_river_se 59 115
2019-05-12 03:08:11 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_orril_river_s_w2 20 23
2019-05-12 03:08:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/56796
2019-05-12 03:09:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/62172
2019-05-12 03:10:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/48616
2019-05-12 03:11:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/54089
2019-05-12 03:12:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/59828
2019-05-12 03:12:41 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Mizuno at 0_ados_wall_s 124 61
2019-05-12 03:13:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/46320
2019-05-12 03:14:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/52187
2019-05-12 03:15:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/57565
2019-05-12 03:16:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/43966
2019-05-12 03:17:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/51029
2019-05-12 03:18:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/56408
2019-05-12 03:19:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/61878
2019-05-12 03:20:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/48261
2019-05-12 03:21:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/53674
2019-05-12 03:21:42 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_semos_mountain_n2_e2 101 66
2019-05-12 03:21:42 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_ados_city 112 99
2019-05-12 03:21:42 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Rose Leigh at 0_kirdneh_river_w 29 79
2019-05-12 03:21:42 INFO  [verManager] TeleporterBehaviour      ( 174) - Cannot place teleporting NPC Mizuno at 0_ados_swamp 10 56
2019-05-12 03:22:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/47876
2019-05-12 03:23:16 INFO  [marauroad ] Statistics               ( 122) - Total/Used memory: 79360/53321
